ID,User,DateCreated,Text
9at4om;Macckli;1535435269.0;Best investing app to use
9at4om;Macckli;1535435269.0;"Hi All,I have recently been investing in an app called Raiz where I put in $25/week on an aggressive portfolio. Are there any other investing apps out there that I should try out? Thanks"

e4xw9ca;abdulis2cool;1535435676.0;"M1 Finance, set up your own portfolio. No fees, fractional shares, and IRAs"
e4xvxpt;CapitalNumb3rs;1535435379.0;"Fidelity"
