ID,User,DateCreated,Text
9ab7er;mfairview;1535268928.0;investing on a down economy when you're restricted
9ab7er;mfairview;1535268928.0;"I work for a company where I can't short and/or play derivatives so looking for alternatives to invest when the bull run reverses.  I know of the BEAR mutual fund but where else should I look?"

e4u795r;kiwimancy;1535273255.0;"treasuries"
e4u4gft;SirGlass;1535270246.0;"there are several inverse ETF out there not that I reccomend them.Normally the best strategy is to keep buying"
e4v4eex;Hassan_Gym;1535323787.0;"You keep buying."
