ID,User,DateCreated,Text
9b1vl6;Cameron_Clarke;1535512821.0;A Prayer For Tito: pls tag him and keep him in ur thoughts
9b1vl6;Cameron_Clarke;1535512821.0;""

e4zyy0n;Spacemangspiff;1535520773.0;"Poor Tito 😢"
e509zkp;Mr-D-the-Dank;1535531128.0;"F"
e5027h4;Cameron_Clarke;1535523740.0;"It's really so sad, I've never seen someone so thoroughly punked on twitter before :("
e50a004;PressFBot;1535531143.0;"F"
