ID,User,DateCreated,Text
99kamb;sweetb00bs;1535026993.0;Dick's as mexican as windex
99kamb;sweetb00bs;1535026993.0;""

e4onlj3;kaizervonmaanen;1535046624.0;"Dick is as Mexican as Botas picudas tribaleras. "
