ID,User,DateCreated,Text
99drbl;IfYouListenToFools;1534976613.0;Just you try, Jorgito!
99drbl;IfYouListenToFools;1534976613.0;""

e4msgon;IfYouListenToFools;1534976639.0;"Relevant because of reasons."
